Freq.	V(n010)/V(n011)
5.37031796370231e-001	(-2.35824241385739e-002dB,-3.55702764488121e-004°)
5.38269782516267e-001	(-2.35824241323999e-002dB,-3.56522744033037e-004°)
5.39510622515106e-001	(-2.35824241264532e-002dB,-3.57344613824205e-004°)
5.40754322945559e-001	(-2.35824241201641e-002dB,-3.58168378227904e-004°)
5.42000890401602e-001	(-2.35824241142155e-002dB,-3.58994041593308e-004°)
5.43250331492411e-001	(-2.35824241082475e-002dB,-3.59821608323044e-004°)
5.44502652842399e-001	(-2.35824241018521e-002dB,-3.60651082780674e-004°)
5.45757861091249e-001	(-2.35824240957961e-002dB,-3.61482469377886e-004°)
5.47015962893949e-001	(-2.35824240897285e-002dB,-3.62315772514067e-004°)
5.48276964920831e-001	(-2.35824240832963e-002dB,-3.63150996627541e-004°)
5.49540873857602e-001	(-2.35824240771610e-002dB,-3.63988146115888e-004°)
5.50807696405381e-001	(-2.35824240714376e-002dB,-3.64827225441002e-004°)
5.52077439280735e-001	(-2.35824240653111e-002dB,-3.65668239035212e-004°)
5.53350109215714e-001	(-2.35824240588199e-002dB,-3.66511191376369e-004°)
5.54625712957888e-001	(-2.35824240523443e-002dB,-3.67356086921005e-004°)
5.55904257270381e-001	(-2.35824240462370e-002dB,-3.68202930150083e-004°)
5.57185748931907e-001	(-2.35824240397333e-002dB,-3.69051725549131e-004°)
5.58470194736808e-001	(-2.35824240333031e-002dB,-3.69902477627428e-004°)
5.59757601495087e-001	(-2.35824240268390e-002dB,-3.70755190891860e-004°)
5.61047976032447e-001	(-2.35824240207018e-002dB,-3.71609869865230e-004°)
5.62341325190326e-001	(-2.35824240139361e-002dB,-3.72466519086485e-004°)
5.63637655825931e-001	(-2.35824240075561e-002dB,-3.73325143067963e-004°)
5.64936974812279e-001	(-2.35824240008068e-002dB,-3.74185746392348e-004°)
5.66239289038230e-001	(-2.35824239941484e-002dB,-3.75048333606201e-004°)
5.67544605408523e-001	(-2.35824239878333e-002dB,-3.75912909298994e-004°)
5.68852930843818e-001	(-2.35824239811575e-002dB,-3.76779478036472e-004°)
5.70164272280724e-001	(-2.35824239742196e-002dB,-3.77648044428132e-004°)
5.71478636671843e-001	(-2.35824239677604e-002dB,-3.78518613065871e-004°)
5.72796030985805e-001	(-2.35824239608805e-002dB,-3.79391188580504e-004°)
5.74116462207303e-001	(-2.35824239540075e-002dB,-3.80265775582228e-004°)
5.75439937337133e-001	(-2.35824239470077e-002dB,-3.81142378714659e-004°)
5.76766463392226e-001	(-2.35824239403774e-002dB,-3.82021002628715e-004°)
5.78096047405694e-001	(-2.35824239332432e-002dB,-3.82901651983890e-004°)
5.79428696426857e-001	(-2.35824239264011e-002dB,-3.83784331439915e-004°)
5.80764417521287e-001	(-2.35824239195290e-002dB,-3.84669045681046e-004°)
5.82103217770847e-001	(-2.35824239123213e-002dB,-3.85555799408031e-004°)
5.83445104273720e-001	(-2.35824239053167e-002dB,-3.86444597302631e-004°)
5.84790084144456e-001	(-2.35824238982870e-002dB,-3.87335444090365e-004°)
5.86138164514004e-001	(-2.35824238911132e-002dB,-3.88228344495978e-004°)
5.87489352529752e-001	(-2.35824238838553e-002dB,-3.89123303246522e-004°)
5.88843655355564e-001	(-2.35824238768188e-002dB,-3.90020325086516e-004°)
5.90201080171819e-001	(-2.35824238694671e-002dB,-3.90919414786223e-004°)
5.91561634175449e-001	(-2.35824238622304e-002dB,-3.91820577093976e-004°)
5.92925324579974e-001	(-2.35824238550528e-002dB,-3.92723816793498e-004°)
5.94292158615547e-001	(-2.35824238483895e-002dB,-3.93629138686052e-004°)
5.95662143528985e-001	(-2.35824238410784e-002dB,-3.94536547561958e-004°)
5.97035286583811e-001	(-2.35824238335459e-002dB,-3.95446048217148e-004°)
5.98411595060294e-001	(-2.35824238261381e-002dB,-3.96357645502146e-004°)
5.99791076255483e-001	(-2.35824238189121e-002dB,-3.97271344224168e-004°)
6.01173737483252e-001	(-2.35824238113003e-002dB,-3.98187149249620e-004°)
6.02559586074332e-001	(-2.35824238038277e-002dB,-3.99105065412381e-004°)
6.03948629376354e-001	(-2.35824237961965e-002dB,-4.00025097591987e-004°)
6.05340874753887e-001	(-2.35824237884145e-002dB,-4.00947250672240e-004°)
6.06736329588479e-001	(-2.35824237810763e-002dB,-4.01871529530233e-004°)
6.08135001278691e-001	(-2.35824237737826e-002dB,-4.02797939076459e-004°)
6.09536897240142e-001	(-2.35824237664116e-002dB,-4.03726484206743e-004°)
6.10942024905545e-001	(-2.35824237584256e-002dB,-4.04657169866986e-004°)
6.12350391724747e-001	(-2.35824237506155e-002dB,-4.05590000972689e-004°)
6.13762005164767e-001	(-2.35824237432696e-002dB,-4.06524982484788e-004°)
6.15176872709841e-001	(-2.35824237353832e-002dB,-4.07462119344372e-004°)
6.16595001861455e-001	(-2.35824237277327e-002dB,-4.08401416527022e-004°)
6.18016400138389e-001	(-2.35824237198017e-002dB,-4.09342879008371e-004°)
6.19441075076754e-001	(-2.35824237118147e-002dB,-4.10286511790996e-004°)
6.20869034230036e-001	(-2.35824237039012e-002dB,-4.11232319877550e-004°)
6.22300285169132e-001	(-2.35824236958823e-002dB,-4.12180308260310e-004°)
6.23734835482392e-001	(-2.35824236876033e-002dB,-4.13130481997452e-004°)
6.25172692775658e-001	(-2.35824236796269e-002dB,-4.14082846105943e-004°)
6.26613864672308e-001	(-2.35824236714079e-002dB,-4.15037405643782e-004°)
6.28058358813290e-001	(-2.35824236630882e-002dB,-4.15994165666348e-004°)
6.29506182857170e-001	(-2.35824236549310e-002dB,-4.16953131243503e-004°)
6.30957344480165e-001	(-2.35824236469421e-002dB,-4.17914307468993e-004°)
6.32411851376191e-001	(-2.35824236385210e-002dB,-4.18877699442003e-004°)
6.33869711256899e-001	(-2.35824236303290e-002dB,-4.19843312256453e-004°)
6.35330931851715e-001	(-2.35824236216535e-002dB,-4.20811151035268e-004°)
6.36795520907887e-001	(-2.35824236134673e-002dB,-4.21781220913868e-004°)
6.38263486190520e-001	(-2.35824236048614e-002dB,-4.22753527041586e-004°)
6.39734835482619e-001	(-2.35824235965031e-002dB,-4.23728074550587e-004°)
6.41209576585133e-001	(-2.35824235883421e-002dB,-4.24704868640582e-004°)
6.42687717316991e-001	(-2.35824235797827e-002dB,-4.25683914464312e-004°)
6.44169265515148e-001	(-2.35824235710173e-002dB,-4.26665217224458e-004°)
6.45654229034626e-001	(-2.35824235625700e-002dB,-4.27648782124015e-004°)
6.47142615748554e-001	(-2.35824235536760e-002dB,-4.28634614374455e-004°)
6.48634433548209e-001	(-2.35824235450112e-002dB,-4.29622719196496e-004°)
6.50129690343061e-001	(-2.35824235363106e-002dB,-4.30613101841802e-004°)
6.51628394060813e-001	(-2.35824235273769e-002dB,-4.31605767548293e-004°)
6.53130552647443e-001	(-2.35824235198521e-002dB,-4.32600721600184e-004°)
6.54636174067245e-001	(-2.35824235109620e-002dB,-4.33597969244449e-004°)
6.56145266302876e-001	(-2.35824235018833e-002dB,-4.34597515785021e-004°)
6.57657837355391e-001	(-2.35824234931701e-002dB,-4.35599366518526e-004°)
6.59173895244291e-001	(-2.35824234838845e-002dB,-4.36603526757146e-004°)
6.60693448007566e-001	(-2.35824234750234e-002dB,-4.37610001826752e-004°)
6.62216503701732e-001	(-2.35824234657078e-002dB,-4.38618797049562e-004°)
6.63743070401879e-001	(-2.35824234567616e-002dB,-4.39629917805196e-004°)
6.65273156201711e-001	(-2.35824234476229e-002dB,-4.40643369420326e-004°)
6.66806769213592e-001	(-2.35824234382087e-002dB,-4.41659157286818e-004°)
6.68343917568584e-001	(-2.35824234290217e-002dB,-4.42677286784394e-004°)
6.69884609416496e-001	(-2.35824234199295e-002dB,-4.43697763316799e-004°)
6.71428852925922e-001	(-2.35824234110703e-002dB,-4.44720592282122e-004°)
6.72976656284287e-001	(-2.35824234018524e-002dB,-4.45745779118737e-004°)
6.74528027697891e-001	(-2.35824233923782e-002dB,-4.46773329256957e-004°)
6.76082975391951e-001	(-2.35824233827996e-002dB,-4.47803248144518e-004°)
6.77641507610644e-001	(-2.35824233731775e-002dB,-4.48835541232258e-004°)
6.79203632617153e-001	(-2.35824233638658e-002dB,-4.49870214003268e-004°)
6.80769358693710e-001	(-2.35824233542688e-002dB,-4.50907271949658e-004°)
6.82338694141638e-001	(-2.35824233443953e-002dB,-4.51946720553100e-004°)
6.83911647281398e-001	(-2.35824233347974e-002dB,-4.52988565333904e-004°)
6.85488226452630e-001	(-2.35824233255814e-002dB,-4.54032811816468e-004°)
6.87068440014200e-001	(-2.35824233157011e-002dB,-4.55079465535745e-004°)
6.88652296344244e-001	(-2.35824233059030e-002dB,-4.56128532044348e-004°)
6.90239803840210e-001	(-2.35824232964704e-002dB,-4.57180016897826e-004°)
6.91830970918904e-001	(-2.35824232862633e-002dB,-4.58233925670776e-004°)
6.93425806016537e-001	(-2.35824232765271e-002dB,-4.59290263961624e-004°)
6.95024317588764e-001	(-2.35824232668537e-002dB,-4.60349037362773e-004°)
6.96626514110736e-001	(-2.35824232568342e-002dB,-4.61410251483383e-004°)
6.98232404077139e-001	(-2.35824232466464e-002dB,-4.62473911961463e-004°)
6.99841996002241e-001	(-2.35824232363204e-002dB,-4.63540024418884e-004°)
7.01455298419938e-001	(-2.35824232262428e-002dB,-4.64608594529274e-004°)
7.03072319883800e-001	(-2.35824232161334e-002dB,-4.65679627949818e-004°)
7.04693068967114e-001	(-2.35824232057725e-002dB,-4.66753130354420e-004°)
7.06317554262929e-001	(-2.35824231955170e-002dB,-4.67829107438683e-004°)
7.07945784384105e-001	(-2.35824231849425e-002dB,-4.68907564907098e-004°)
7.09577767963355e-001	(-2.35824231744898e-002dB,-4.69988508469454e-004°)
7.11213513653296e-001	(-2.35824231642159e-002dB,-4.71071943872605e-004°)
7.12853030126486e-001	(-2.35824231535882e-002dB,-4.72157876840208e-004°)
7.14496326075480e-001	(-2.35824231428464e-002dB,-4.73246313156723e-004°)
7.16143410212868e-001	(-2.35824231327775e-002dB,-4.74337258572392e-004°)
7.17794291271328e-001	(-2.35824231221430e-002dB,-4.75430718874437e-004°)
7.19448978003665e-001	(-2.35824231112958e-002dB,-4.76526699866954e-004°)
7.21107479182865e-001	(-2.35824231006487e-002dB,-4.77625207361271e-004°)
7.22769803602136e-001	(-2.35824230898082e-002dB,-4.78726247163566e-004°)
7.24435960074955e-001	(-2.35824230793748e-002dB,-4.79829825136450e-004°)
7.26105957435120e-001	(-2.35824230684445e-002dB,-4.80935947115014e-004°)
7.27779804536789e-001	(-2.35824230576436e-002dB,-4.82044618969183e-004°)
7.29457510254534e-001	(-2.35824230465972e-002dB,-4.83155846571677e-004°)
7.31139083483382e-001	(-2.35824230354415e-002dB,-4.84269635821980e-004°)
7.32824533138869e-001	(-2.35824230244231e-002dB,-4.85385992615163e-004°)
7.34513868157080e-001	(-2.35824230136445e-002dB,-4.86504922887355e-004°)
7.36207097494701e-001	(-2.35824230023090e-002dB,-4.87626432557238e-004°)
7.37904230129066e-001	(-2.35824229911253e-002dB,-4.88750527568543e-004°)
7.39605275058202e-001	(-2.35824229797984e-002dB,-4.89877213894157e-004°)
7.41310241300882e-001	(-2.35824229690469e-002dB,-4.91006497494427e-004°)
7.43019137896666e-001	(-2.35824229576988e-002dB,-4.92138384365885e-004°)
7.44731973905953e-001	(-2.35824229459755e-002dB,-4.93272880503951e-004°)
7.46448758410030e-001	(-2.35824229344330e-002dB,-4.94409991927515e-004°)
7.48169500511118e-001	(-2.35824229230888e-002dB,-4.95549724663141e-004°)
7.49894209332420e-001	(-2.35824229112756e-002dB,-4.96692084751506e-004°)
7.51622894018169e-001	(-2.35824228997186e-002dB,-4.97837078255478e-004°)
7.53355563733681e-001	(-2.35824228877052e-002dB,-4.98984711239952e-004°)
7.55092227665397e-001	(-2.35824228762739e-002dB,-5.00134989786777e-004°)
7.56832895020938e-001	(-2.35824228643930e-002dB,-5.01287920010279e-004°)
7.58577575029147e-001	(-2.35824228524406e-002dB,-5.02443508003208e-004°)
7.60326276940145e-001	(-2.35824228407192e-002dB,-5.03601759910043e-004°)
7.62079010025375e-001	(-2.35824228285192e-002dB,-5.04762681861643e-004°)
7.63835783577653e-001	(-2.35824228163772e-002dB,-5.05926280008409e-004°)
7.65596606911219e-001	(-2.35824228043755e-002dB,-5.07092560525709e-004°)
7.67361489361782e-001	(-2.35824227920265e-002dB,-5.08261529606570e-004°)
7.69130440286572e-001	(-2.35824227799900e-002dB,-5.09433193432539e-004°)
7.70903469064392e-001	(-2.35824227675695e-002dB,-5.10607558227768e-004°)
7.72680585095665e-001	(-2.35824227553695e-002dB,-5.11784630210204e-004°)
7.74461797802481e-001	(-2.35824227439199e-002dB,-5.12964415620096e-004°)
7.76247116628654e-001	(-2.35824227313331e-002dB,-5.14146920722928e-004°)
7.78036551039766e-001	(-2.35824227187976e-002dB,-5.15332151774976e-004°)
7.79830110523220e-001	(-2.35824227062040e-002dB,-5.16520115072469e-004°)
7.81627804588291e-001	(-2.35824226935611e-002dB,-5.17710816903730e-004°)
7.83429642766173e-001	(-2.35824226805750e-002dB,-5.18904263594209e-004°)
7.85235634610033e-001	(-2.35824226682203e-002dB,-5.20100461456415e-004°)
7.87045789695060e-001	(-2.35824226556403e-002dB,-5.21299416840781e-004°)
7.88860117618515e-001	(-2.35824226430932e-002dB,-5.22501136108483e-004°)
7.90678627999786e-001	(-2.35824226300655e-002dB,-5.23705625615878e-004°)
7.92501330480432e-001	(-2.35824226168985e-002dB,-5.24912891763872e-004°)
7.94328234724242e-001	(-2.35824226040304e-002dB,-5.26122940944798e-004°)
7.96159350417279e-001	(-2.35824225907590e-002dB,-5.27335779580670e-004°)
7.97994687267937e-001	(-2.35824225777081e-002dB,-5.28551414096214e-004°)
7.99834255006989e-001	(-2.35824225642220e-002dB,-5.29769850940948e-004°)
8.01678063387639e-001	(-2.35824225511141e-002dB,-5.30991096569396e-004°)
8.03526122185577e-001	(-2.35824225375507e-002dB,-5.32215157462323e-004°)
8.05378441199026e-001	(-2.35824225242715e-002dB,-5.33442040102003e-004°)
8.07235030248798e-001	(-2.35824225108484e-002dB,-5.34671751004835e-004°)
8.09095899178342e-001	(-2.35824224973720e-002dB,-5.35904296683904e-004°)
8.10961057853800e-001	(-2.35824224837061e-002dB,-5.37139683670930e-004°)
8.12830516164058e-001	(-2.35824224704676e-002dB,-5.38377918522988e-004°)
8.14704284020799e-001	(-2.35824224566489e-002dB,-5.39619007797658e-004°)
8.16582371358551e-001	(-2.35824224429627e-002dB,-5.40862958080706e-004°)
8.18464788134749e-001	(-2.35824224290241e-002dB,-5.42109775964905e-004°)
8.20351544329777e-001	(-2.35824224159384e-002dB,-5.43359468062714e-004°)
8.22242649947030e-001	(-2.35824224018867e-002dB,-5.44612040994724e-004°)
8.24138115012961e-001	(-2.35824223876000e-002dB,-5.45867501410441e-004°)
8.26037949577137e-001	(-2.35824223735919e-002dB,-5.47125855956714e-004°)
8.27942163712292e-001	(-2.35824223593090e-002dB,-5.48387111317445e-004°)
8.29850767514380e-001	(-2.35824223452071e-002dB,-5.49651274162083e-004°)
8.31763771102629e-001	(-2.35824223308856e-002dB,-5.50918351206256e-004°)
8.33681184619592e-001	(-2.35824223161763e-002dB,-5.52188349168187e-004°)
8.35603018231206e-001	(-2.35824223025172e-002dB,-5.53461274775184e-004°)
8.37529282126840e-001	(-2.35824222881261e-002dB,-5.54737134777010e-004°)
8.39459986519355e-001	(-2.35824222735552e-002dB,-5.56015935942103e-004°)
8.41395141645152e-001	(-2.35824222591573e-002dB,-5.57297685049331e-004°)
8.43334757764233e-001	(-2.35824222443446e-002dB,-5.58582388893709e-004°)
8.45278845160247e-001	(-2.35824222297253e-002dB,-5.59870054285406e-004°)
8.47227414140553e-001	(-2.35824222149513e-002dB,-5.61160688056254e-004°)
8.49180475036270e-001	(-2.35824222001376e-002dB,-5.62454297041497e-004°)
8.51138038202333e-001	(-2.35824221852011e-002dB,-5.63750888103589e-004°)
8.53100114017546e-001	(-2.35824221700684e-002dB,-5.65050468112038e-004°)
8.55066712884640e-001	(-2.35824221549240e-002dB,-5.66353043969654e-004°)
8.57037845230326e-001	(-2.35824221397207e-002dB,-5.67658622572140e-004°)
8.59013521505352e-001	(-2.35824221243617e-002dB,-5.68967210839989e-004°)
8.60993752184557e-001	(-2.35824221090665e-002dB,-5.70278815718810e-004°)
8.62978547766926e-001	(-2.35824220935614e-002dB,-5.71593444163130e-004°)
8.64967918775649e-001	(-2.35824220788097e-002dB,-5.72911103133865e-004°)
8.66961875758172e-001	(-2.35824220633143e-002dB,-5.74231799624863e-004°)
8.68960429286257e-001	(-2.35824220473519e-002dB,-5.75555540636634e-004°)
8.70963589956036e-001	(-2.35824220317879e-002dB,-5.76882333184205e-004°)
8.72971368388067e-001	(-2.35824220161272e-002dB,-5.78212184303300e-004°)
8.74983775227391e-001	(-2.35824220008813e-002dB,-5.79545101050955e-004°)
8.77000821143590e-001	(-2.35824219849566e-002dB,-5.80881090484321e-004°)
8.79022516830839e-001	(-2.35824219693616e-002dB,-5.82220159692421e-004°)
8.81048873007969e-001	(-2.35824219530289e-002dB,-5.83562315777167e-004°)
8.83079900418517e-001	(-2.35824219371071e-002dB,-5.84907565851106e-004°)
8.85115609830790e-001	(-2.35824219208740e-002dB,-5.86255917042842e-004°)
8.87156012037915e-001	(-2.35824219043024e-002dB,-5.87607376507509e-004°)
8.89201117857902e-001	(-2.35824218881543e-002dB,-5.88961951409431e-004°)
8.91250938133699e-001	(-2.35824218716862e-002dB,-5.90319648925899e-004°)
8.93305483733249e-001	(-2.35824218548816e-002dB,-5.91680476260893e-004°)
8.95364765549547e-001	(-2.35824218385943e-002dB,-5.93044440627180e-004°)
8.97428794500702e-001	(-2.35824218216505e-002dB,-5.94411549254049e-004°)
8.99497581529988e-001	(-2.35824218054173e-002dB,-5.95781809394026e-004°)
9.01571137605910e-001	(-2.35824217883487e-002dB,-5.97155228308404e-004°)
9.03649473722254e-001	(-2.35824217716563e-002dB,-5.98531813278175e-004°)
9.05732600898153e-001	(-2.35824217554705e-002dB,-5.99911571608698e-004°)
9.07820530178138e-001	(-2.35824217384203e-002dB,-6.01294510607379e-004°)
9.09913272632204e-001	(-2.35824217213585e-002dB,-6.02680637615163e-004°)
9.12010839355862e-001	(-2.35824217041700e-002dB,-6.04069959967721e-004°)
9.14113241470202e-001	(-2.35824216867495e-002dB,-6.05462485045684e-004°)
9.16220490121952e-001	(-2.35824216695146e-002dB,-6.06858220221715e-004°)
9.18332596483533e-001	(-2.35824216527718e-002dB,-6.08257172903341e-004°)
9.20449571753123e-001	(-2.35824216351685e-002dB,-6.09659350497590e-004°)
9.22571427154715e-001	(-2.35824216174260e-002dB,-6.11064760452057e-004°)
9.24698173938174e-001	(-2.35824215997840e-002dB,-6.12473410212818e-004°)
9.26829823379301e-001	(-2.35824215820859e-002dB,-6.13885307240725e-004°)
9.28966386779888e-001	(-2.35824215641529e-002dB,-6.15300459030750e-004°)
9.31107875467781e-001	(-2.35824215465950e-002dB,-6.16718873075711e-004°)
9.33254300796942e-001	(-2.35824215284067e-002dB,-6.18140556911577e-004°)
9.35405674147503e-001	(-2.35824215105520e-002dB,-6.19565518060913e-004°)
9.37562006925831e-001	(-2.35824214922583e-002dB,-6.20993764087462e-004°)
9.39723310564588e-001	(-2.35824214740903e-002dB,-6.22425302563360e-004°)
9.41889596522791e-001	(-2.35824214555635e-002dB,-6.23860141077233e-004°)
9.44060876285873e-001	(-2.35824214373433e-002dB,-6.25298287233098e-004°)
9.46237161365743e-001	(-2.35824214190331e-002dB,-6.26739748661110e-004°)
9.48418463300847e-001	(-2.35824214002782e-002dB,-6.28184532996171e-004°)
9.50604793656231e-001	(-2.35824213815029e-002dB,-6.29632647905840e-004°)
9.52796164023601e-001	(-2.35824213630274e-002dB,-6.31084101062811e-004°)
9.54992586021385e-001	(-2.35824213442996e-002dB,-6.32538900170174e-004°)
9.57194071294793e-001	(-2.35824213254228e-002dB,-6.33997052926295e-004°)
9.59400631515882e-001	(-2.35824213069212e-002dB,-6.35458567082762e-004°)
9.61612278383613e-001	(-2.35824212876760e-002dB,-6.36923450374070e-004°)
9.63829023623919e-001	(-2.35824212684743e-002dB,-6.38391710565862e-004°)
9.66050878989762e-001	(-2.35824212496217e-002dB,-6.39863355450511e-004°)
9.68277856261197e-001	(-2.35824212301164e-002dB,-6.41338392827914e-004°)
9.70509967245438e-001	(-2.35824212107436e-002dB,-6.42816830518701e-004°)
9.72747223776913e-001	(-2.35824211909192e-002dB,-6.44298676358668e-004°)
9.74989637717335e-001	(-2.35824211712553e-002dB,-6.45783938203841e-004°)
9.77237220955758e-001	(-2.35824211519260e-002dB,-6.47272623932893e-004°)
9.79489985408646e-001	(-2.35824211320542e-002dB,-6.48764741438475e-004°)
9.81747943019932e-001	(-2.35824211118401e-002dB,-6.50260298628778e-004°)
9.84011105761081e-001	(-2.35824210924712e-002dB,-6.51759303437327e-004°)
9.86279485631157e-001	(-2.35824210725337e-002dB,-6.53261763804248e-004°)
9.88553094656885e-001	(-2.35824210520266e-002dB,-6.54767687703100e-004°)
9.90831944892714e-001	(-2.35824210318918e-002dB,-6.56277083112761e-004°)
9.93116048420880e-001	(-2.35824210113093e-002dB,-6.57789958043398e-004°)
9.95405417351473e-001	(-2.35824209918843e-002dB,-6.59306320511432e-004°)
9.97700063822499e-001	(-2.35824209712254e-002dB,-6.60826178549704e-004°)
9.99999999999946e-001	(-2.35824209507164e-002dB,-6.62349540230446e-004°)
1.00230523807785e+000	(-2.35824209297830e-002dB,-6.63876413614900e-004°)
1.00461579027834e+000	(-2.35824209089481e-002dB,-6.65406806807107e-004°)
1.00693166885175e+000	(-2.35824208883028e-002dB,-6.66940727923648e-004°)
1.00925288607663e+000	(-2.35824208672571e-002dB,-6.68478185090970e-004°)
1.01157945425984e+000	(-2.35824208457512e-002dB,-6.70019186466935e-004°)
1.01391138573662e+000	(-2.35824208246553e-002dB,-6.71563740211584e-004°)
1.01624869287064e+000	(-2.35824208032441e-002dB,-6.73111854526443e-004°)
1.01859138805406e+000	(-2.35824207816599e-002dB,-6.74663537609723e-004°)
1.02093948370762e+000	(-2.35824207604885e-002dB,-6.76218797696138e-004°)
1.02329299228070e+000	(-2.35824207391170e-002dB,-6.77777643023658e-004°)
1.02565192625135e+000	(-2.35824207173607e-002dB,-6.79340081864706e-004°)
1.02801629812642e+000	(-2.35824206958915e-002dB,-6.80906122492806e-004°)
1.03038612044156e+000	(-2.35824206737561e-002dB,-6.82475773222508e-004°)
1.03276140576134e+000	(-2.35824206522908e-002dB,-6.84049042372598e-004°)
1.03514216667929e+000	(-2.35824206300074e-002dB,-6.85625938281988e-004°)
1.03752841581796e+000	(-2.35824206077628e-002dB,-6.87206469307084e-004°)
1.03992016582900e+000	(-2.35824205855046e-002dB,-6.88790643839616e-004°)
1.04231742939325e+000	(-2.35824205629485e-002dB,-6.90378470262786e-004°)
1.04472021922074e+000	(-2.35824205401469e-002dB,-6.91969957012607e-004°)
1.04712854805084e+000	(-2.35824205175599e-002dB,-6.93565112514924e-004°)
1.04954242865226e+000	(-2.35824204955290e-002dB,-6.95163945230987e-004°)
1.05196187382316e+000	(-2.35824204725310e-002dB,-6.96766463634075e-004°)
1.05438689639120e+000	(-2.35824204494181e-002dB,-6.98372676227675e-004°)
1.05681750921360e+000	(-2.35824204268495e-002dB,-6.99982591523421e-004°)
1.05925372517723e+000	(-2.35824204037597e-002dB,-7.01596218055947e-004°)
1.06169555719867e+000	(-2.35824203802928e-002dB,-7.03213564384111e-004°)
1.06414301822426e+000	(-2.35824203570357e-002dB,-7.04834639078390e-004°)
1.06659612123020e+000	(-2.35824203334973e-002dB,-7.06459450738770e-004°)
1.06905487922260e+000	(-2.35824203098370e-002dB,-7.08088007969621e-004°)
1.07151930523755e+000	(-2.35824202862705e-002dB,-7.09720319420913e-004°)
1.07398941234118e+000	(-2.35824202624923e-002dB,-7.11356393736881e-004°)
1.07646521362977e+000	(-2.35824202390496e-002dB,-7.12996239593350e-004°)
1.07894672222977e+000	(-2.35824202149696e-002dB,-7.14639865687003e-004°)
1.08143395129788e+000	(-2.35824201904787e-002dB,-7.16287280722661e-004°)
1.08392691402114e+000	(-2.35824201664355e-002dB,-7.17938493450497e-004°)
1.08642562361700e+000	(-2.35824201416555e-002dB,-7.19593512613801e-004°)
1.08893009333337e+000	(-2.35824201171047e-002dB,-7.21252346992518e-004°)
1.09144033644869e+000	(-2.35824200932143e-002dB,-7.22915005374151e-004°)
1.09395636627203e+000	(-2.35824200685000e-002dB,-7.24581496583898e-004°)
1.09647819614312e+000	(-2.35824200440120e-002dB,-7.26251829451339e-004°)
1.09900583943246e+000	(-2.35824200187853e-002dB,-7.27926012835025e-004°)
1.10153930954135e+000	(-2.35824199946793e-002dB,-7.29604055611294e-004°)
1.10407861990201e+000	(-2.35824199694032e-002dB,-7.31285966670753e-004°)
1.10662378397760e+000	(-2.35824199440875e-002dB,-7.32971754942406e-004°)
1.10917481526234e+000	(-2.35824199188037e-002dB,-7.34661429354033e-004°)
1.11173172728153e+000	(-2.35824198931099e-002dB,-7.36354998864809e-004°)
1.11429453359167e+000	(-2.35824198682420e-002dB,-7.38052472461929e-004°)
1.11686324778050e+000	(-2.35824198426188e-002dB,-7.39753859139660e-004°)
1.11943788346709e+000	(-2.35824198164405e-002dB,-7.41459167913428e-004°)
1.12201845430190e+000	(-2.35824197908966e-002dB,-7.43168407836581e-004°)
1.12460497396686e+000	(-2.35824197647523e-002dB,-7.44881587961537e-004°)
1.12719745617545e+000	(-2.35824197384484e-002dB,-7.46598717375430e-004°)
1.12979591467273e+000	(-2.35824197121145e-002dB,-7.48319805178336e-004°)
1.13240036323549e+000	(-2.35824196856336e-002dB,-7.50044860505961e-004°)
1.13501081567225e+000	(-2.35824196593345e-002dB,-7.51773892489106e-004°)
1.13762728582336e+000	(-2.35824196323315e-002dB,-7.53506910305903e-004°)
1.14024978756110e+000	(-2.35824196058845e-002dB,-7.55243923139982e-004°)
1.14287833478971e+000	(-2.35824195785768e-002dB,-7.56984940204838e-004°)
1.14551294144547e+000	(-2.35824195521008e-002dB,-7.58729970726409e-004°)
1.14815362149682e+000	(-2.35824195247942e-002dB,-7.60479023962689e-004°)
1.15080038894437e+000	(-2.35824194977438e-002dB,-7.62232109180602e-004°)
1.15345325782102e+000	(-2.35824194704429e-002dB,-7.63989235676933e-004°)
1.15611224219203e+000	(-2.35824194424652e-002dB,-7.65750412770999e-004°)
1.15877735615506e+000	(-2.35824194146674e-002dB,-7.67515649796493e-004°)
1.16144861384027e+000	(-2.35824193871451e-002dB,-7.69284956108885e-004°)
1.16412602941042e+000	(-2.35824193591654e-002dB,-7.71058341101648e-004°)
1.16680961706089e+000	(-2.35824193315842e-002dB,-7.72835814164817e-004°)
1.16949939101980e+000	(-2.35824193031810e-002dB,-7.74617384728693e-004°)
1.17219536554806e+000	(-2.35824192746889e-002dB,-7.76403062230278e-004°)
1.17489755493946e+000	(-2.35824192463331e-002dB,-7.78192856154365e-004°)
1.17760597352074e+000	(-2.35824192182684e-002dB,-7.79986775976358e-004°)
1.18032063565166e+000	(-2.35824191890849e-002dB,-7.81784831210779e-004°)
1.18304155572509e+000	(-2.35824191600251e-002dB,-7.83587031385436e-004°)
1.18576874816709e+000	(-2.35824191313029e-002dB,-7.85393386064554e-004°)
1.18850222743695e+000	(-2.35824191019763e-002dB,-7.87203904817314e-004°)
1.19124200802730e+000	(-2.35824190726545e-002dB,-7.89018597255802e-004°)
1.19398810446420e+000	(-2.35824190432303e-002dB,-7.90837472988390e-004°)
1.19674053130717e+000	(-2.35824190133776e-002dB,-7.92660541659215e-004°)
