vi	V(vout)
1.567999999999971e+001	9.204006e+000
1.568999999999971e+001	9.204050e+000
1.569999999999971e+001	9.204097e+000
1.570999999999971e+001	9.204143e+000
1.571999999999971e+001	9.204188e+000
1.572999999999971e+001	9.204234e+000
1.573999999999971e+001	9.204280e+000
1.574999999999971e+001	9.204326e+000
1.575999999999971e+001	9.204371e+000
1.576999999999971e+001	9.204417e+000
1.577999999999971e+001	9.204463e+000
1.578999999999971e+001	9.204506e+000
1.579999999999971e+001	9.204555e+000
1.580999999999971e+001	9.204751e+000
1.581999999999971e+001	9.204646e+000
1.582999999999971e+001	9.204691e+000
1.583999999999971e+001	9.204737e+000
1.584999999999971e+001	9.204782e+000
1.585999999999971e+001	9.204828e+000
1.586999999999971e+001	9.204873e+000
1.587999999999971e+001	9.204920e+000
1.588999999999971e+001	9.204966e+000
1.589999999999971e+001	9.205010e+000
1.590999999999971e+001	9.205056e+000
1.591999999999971e+001	9.205102e+000
1.592999999999971e+001	9.205148e+000
1.593999999999971e+001	9.205194e+000
1.594999999999970e+001	9.205238e+000
1.595999999999970e+001	9.205284e+000
1.596999999999970e+001	9.205330e+000
1.597999999999970e+001	9.205376e+000
1.598999999999970e+001	9.205421e+000
1.599999999999970e+001	9.205466e+000
1.600999999999970e+001	9.205512e+000
1.601999999999971e+001	9.205558e+000
1.602999999999971e+001	9.205606e+000
1.603999999999971e+001	9.205648e+000
1.604999999999971e+001	9.205693e+000
1.605999999999971e+001	9.205739e+000
1.606999999999971e+001	9.205786e+000
1.607999999999971e+001	9.205831e+000
1.608999999999972e+001	9.205876e+000
1.609999999999972e+001	9.205921e+000
1.610999999999972e+001	9.205967e+000
1.611999999999972e+001	9.206013e+000
1.612999999999972e+001	9.206059e+000
1.613999999999972e+001	9.206837e+000
1.614999999999973e+001	9.206149e+000
1.615999999999973e+001	9.206195e+000
1.616999999999973e+001	9.206240e+000
1.617999999999973e+001	9.206285e+000
1.618999999999973e+001	9.206331e+000
1.619999999999973e+001	9.207663e+000
1.620999999999973e+001	9.206422e+000
1.621999999999974e+001	9.206467e+000
1.622999999999974e+001	9.206512e+000
1.623999999999974e+001	9.206562e+000
1.624999999999974e+001	9.206603e+000
1.625999999999974e+001	9.206649e+000
1.626999999999974e+001	9.206694e+000
1.627999999999975e+001	9.206739e+000
1.628999999999975e+001	9.206784e+000
1.629999999999975e+001	9.206830e+000
1.630999999999975e+001	9.206876e+000
1.631999999999975e+001	9.206921e+000
1.632999999999975e+001	9.206966e+000
1.633999999999976e+001	9.207011e+000
1.634999999999976e+001	9.207106e+000
1.635999999999976e+001	9.207102e+000
1.636999999999976e+001	9.207147e+000
1.637999999999976e+001	9.207192e+000
1.638999999999976e+001	9.207238e+000
1.639999999999976e+001	9.207283e+000
1.640999999999977e+001	9.207329e+000
1.641999999999977e+001	9.207374e+000
1.642999999999977e+001	9.207419e+000
1.643999999999977e+001	9.207883e+000
1.644999999999977e+001	9.207509e+000
1.645999999999977e+001	9.207555e+000
1.646999999999978e+001	9.207600e+000
1.647999999999978e+001	9.207644e+000
1.648999999999978e+001	9.207757e+000
1.649999999999978e+001	9.207736e+000
1.650999999999978e+001	9.207781e+000
1.651999999999978e+001	9.207826e+000
1.652999999999978e+001	9.207871e+000
1.653999999999979e+001	9.207916e+000
1.654999999999979e+001	9.207702e+000
1.655999999999979e+001	9.208007e+000
1.656999999999979e+001	9.208051e+000
1.657999999999979e+001	9.208097e+000
1.658999999999979e+001	9.208142e+000
1.659999999999980e+001	9.208187e+000
1.660999999999980e+001	9.208232e+000
1.661999999999980e+001	9.208278e+000
1.662999999999980e+001	9.208323e+000
1.663999999999980e+001	9.208367e+000
1.664999999999980e+001	9.208413e+000
1.665999999999981e+001	9.208458e+000
1.666999999999981e+001	9.208503e+000
1.667999999999981e+001	9.208548e+000
1.668999999999981e+001	9.208593e+000
1.669999999999981e+001	9.208638e+000
1.670999999999981e+001	9.208683e+000
1.671999999999981e+001	9.208728e+000
1.672999999999982e+001	9.208773e+000
1.673999999999982e+001	9.208818e+000
1.674999999999982e+001	9.208863e+000
1.675999999999982e+001	9.208908e+000
1.676999999999982e+001	9.208954e+000
1.677999999999982e+001	9.208999e+000
1.678999999999983e+001	9.209044e+000
1.679999999999983e+001	9.209088e+000
1.680999999999983e+001	9.209133e+000
1.681999999999983e+001	9.209179e+000
1.682999999999983e+001	9.209224e+000
1.683999999999983e+001	9.209269e+000
1.684999999999983e+001	9.209313e+000
1.685999999999984e+001	9.209358e+000
1.686999999999984e+001	9.209403e+000
1.687999999999984e+001	9.209448e+000
1.688999999999984e+001	9.209493e+000
1.689999999999984e+001	9.209538e+000
1.690999999999984e+001	9.209583e+000
1.691999999999985e+001	9.210059e+000
1.692999999999985e+001	9.209672e+000
1.693999999999985e+001	9.209718e+000
1.694999999999985e+001	9.209763e+000
1.695999999999985e+001	9.209807e+000
1.696999999999985e+001	9.209900e+000
1.697999999999986e+001	9.209897e+000
1.698999999999986e+001	9.209942e+000
1.699999999999986e+001	9.209987e+000
1.700999999999986e+001	9.210032e+000
1.701999999999986e+001	9.210076e+000
1.702999999999986e+001	9.210121e+000
1.703999999999986e+001	9.210166e+000
1.704999999999987e+001	9.210209e+000
1.705999999999987e+001	9.210256e+000
1.706999999999987e+001	9.210300e+000
1.707999999999987e+001	9.210350e+000
1.708999999999987e+001	9.210390e+000
1.709999999999987e+001	9.210435e+000
1.710999999999988e+001	9.210480e+000
1.711999999999988e+001	9.210525e+000
1.712999999999988e+001	9.209915e+000
1.713999999999988e+001	9.210614e+000
1.714999999999988e+001	9.210659e+000
1.715999999999988e+001	9.210724e+000
1.716999999999988e+001	9.210749e+000
1.717999999999989e+001	9.210793e+000
1.718999999999989e+001	9.210838e+000
1.719999999999989e+001	9.210884e+000
1.720999999999989e+001	9.210927e+000
1.721999999999989e+001	9.210972e+000
1.722999999999989e+001	9.211017e+000
1.723999999999990e+001	9.211061e+000
1.724999999999990e+001	9.211106e+000
1.725999999999990e+001	9.211151e+000
1.726999999999990e+001	9.211839e+000
1.727999999999990e+001	9.211241e+000
1.728999999999990e+001	9.211285e+000
1.729999999999991e+001	9.211329e+000
1.730999999999991e+001	9.211374e+000
1.731999999999991e+001	9.211419e+000
1.732999999999991e+001	9.211464e+000
1.733999999999991e+001	9.211508e+000
1.734999999999991e+001	9.211553e+000
1.735999999999991e+001	9.211190e+000
1.736999999999992e+001	9.211642e+000
1.737999999999992e+001	9.211712e+000
1.738999999999992e+001	9.211732e+000
1.739999999999992e+001	9.211776e+000
1.740999999999992e+001	9.211821e+000
1.741999999999992e+001	9.211865e+000
1.742999999999993e+001	9.211909e+000
1.743999999999993e+001	9.211954e+000
1.744999999999993e+001	9.211999e+000
1.745999999999993e+001	9.212044e+000
1.746999999999993e+001	9.212088e+000
1.747999999999993e+001	9.212132e+000
1.748999999999993e+001	9.212177e+000
1.749999999999994e+001	9.212221e+000
1.750999999999994e+001	9.212266e+000
1.751999999999994e+001	9.212311e+000
1.752999999999994e+001	9.212355e+000
1.753999999999994e+001	9.212399e+000
1.754999999999994e+001	9.212443e+000
1.755999999999995e+001	9.212488e+000
1.756999999999995e+001	9.212533e+000
1.757999999999995e+001	9.212578e+000
1.758999999999995e+001	9.212622e+000
1.759999999999995e+001	9.212667e+000
1.760999999999995e+001	9.212706e+000
1.761999999999996e+001	9.212755e+000
1.762999999999996e+001	9.212800e+000
1.763999999999996e+001	9.212844e+000
1.764999999999996e+001	9.212888e+000
1.765999999999996e+001	9.212933e+000
1.766999999999996e+001	9.212977e+000
1.767999999999996e+001	9.213022e+000
1.768999999999997e+001	9.213066e+000
1.769999999999997e+001	9.213110e+000
1.770999999999997e+001	9.213155e+000
1.771999999999997e+001	9.213200e+000
1.772999999999997e+001	9.213243e+000
1.773999999999997e+001	9.213273e+000
1.774999999999998e+001	9.213332e+000
1.775999999999998e+001	9.213376e+000
1.776999999999998e+001	9.213421e+000
1.777999999999998e+001	9.213466e+000
1.778999999999998e+001	9.213510e+000
1.779999999999998e+001	9.213554e+000
1.780999999999999e+001	9.213598e+000
1.781999999999999e+001	9.213643e+000
1.782999999999999e+001	9.214129e+000
1.783999999999999e+001	9.213732e+000
1.784999999999999e+001	9.213776e+000
1.785999999999999e+001	9.213820e+000
1.786999999999999e+001	9.213861e+000
1.788000000000000e+001	9.213908e+000
1.789000000000000e+001	9.213953e+000
1.790000000000000e+001	9.213997e+000
1.791000000000000e+001	9.214042e+000
1.792000000000000e+001	9.214086e+000
1.793000000000000e+001	9.214129e+000
1.794000000000001e+001	9.214174e+000
1.795000000000001e+001	9.214218e+000
1.796000000000001e+001	9.214263e+000
1.797000000000001e+001	9.214307e+000
1.798000000000001e+001	9.214351e+000
1.799000000000001e+001	9.214396e+000
1.800000000000001e+001	9.214438e+000
1.801000000000002e+001	9.214483e+000
1.802000000000002e+001	9.214528e+000
1.803000000000002e+001	9.214572e+000
1.804000000000002e+001	9.214616e+000
1.805000000000002e+001	9.214661e+000
1.806000000000002e+001	9.214705e+000
1.807000000000003e+001	9.214748e+000
1.808000000000003e+001	9.214792e+000
1.809000000000003e+001	9.214837e+000
1.810000000000003e+001	9.214881e+000
1.811000000000003e+001	9.214935e+000
1.812000000000003e+001	9.214969e+000
1.813000000000004e+001	9.215014e+000
1.814000000000004e+001	9.215057e+000
1.815000000000004e+001	9.215101e+000
1.816000000000004e+001	9.215145e+000
1.817000000000004e+001	9.215190e+000
1.818000000000004e+001	9.215234e+000
1.819000000000004e+001	9.215278e+000
1.820000000000005e+001	9.215320e+000
1.821000000000005e+001	9.215366e+000
1.822000000000005e+001	9.215410e+000
1.823000000000005e+001	9.215453e+000
1.824000000000005e+001	9.215498e+000
1.825000000000005e+001	9.215541e+000
1.826000000000006e+001	9.215586e+000
1.827000000000006e+001	9.215630e+000
1.828000000000006e+001	9.215673e+000
1.829000000000006e+001	9.215718e+000
1.830000000000006e+001	9.215762e+000
1.831000000000006e+001	9.215806e+000
1.832000000000006e+001	9.215850e+000
1.833000000000007e+001	9.215894e+000
1.834000000000007e+001	9.215938e+000
1.835000000000007e+001	9.215982e+000
1.836000000000007e+001	9.216026e+000
1.837000000000007e+001	9.216069e+000
1.838000000000007e+001	9.216114e+000
1.839000000000008e+001	9.216157e+000
1.840000000000008e+001	9.216201e+000
1.841000000000008e+001	9.216246e+000
1.842000000000008e+001	9.216290e+000
1.843000000000008e+001	9.216333e+000
1.844000000000008e+001	9.216377e+000
1.845000000000009e+001	9.216421e+000
1.846000000000009e+001	9.216465e+000
1.847000000000009e+001	9.216509e+000
1.848000000000009e+001	9.216557e+000
1.849000000000009e+001	9.216597e+000
1.850000000000009e+001	9.216634e+000
1.851000000000009e+001	9.216684e+000
1.852000000000010e+001	9.216728e+000
1.853000000000010e+001	9.216772e+000
1.854000000000010e+001	9.216816e+000
1.855000000000010e+001	9.216859e+000
1.856000000000010e+001	9.216904e+000
1.857000000000010e+001	9.216948e+000
1.858000000000011e+001	9.217016e+000
1.859000000000011e+001	9.217035e+000
1.860000000000011e+001	9.217079e+000
1.861000000000011e+001	9.217123e+000
1.862000000000011e+001	9.217167e+000
1.863000000000011e+001	9.217211e+000
1.864000000000011e+001	9.217255e+000
1.865000000000012e+001	9.217297e+000
1.866000000000012e+001	9.217341e+000
1.867000000000012e+001	9.217385e+000
1.868000000000012e+001	9.217429e+000
1.869000000000012e+001	9.217473e+000
1.870000000000012e+001	9.217517e+000
1.871000000000013e+001	9.217561e+000
1.872000000000013e+001	9.217604e+000
1.873000000000013e+001	9.217648e+000
1.874000000000013e+001	9.217690e+000
1.875000000000013e+001	9.217735e+000
1.876000000000013e+001	9.217779e+000
1.877000000000014e+001	9.217823e+000
1.878000000000014e+001	9.217866e+000
1.879000000000014e+001	9.217910e+000
1.880000000000014e+001	9.217954e+000
1.881000000000014e+001	9.217998e+000
1.882000000000014e+001	9.218041e+000
1.883000000000014e+001	9.218084e+000
1.884000000000015e+001	9.218128e+000
1.885000000000015e+001	9.218172e+000
1.886000000000015e+001	9.218216e+000
1.887000000000015e+001	9.218259e+000
1.888000000000015e+001	9.218303e+000
1.889000000000015e+001	9.218347e+000
1.890000000000016e+001	9.218390e+000
1.891000000000016e+001	9.218433e+000
1.892000000000016e+001	9.218477e+000
1.893000000000016e+001	9.218520e+000
1.894000000000016e+001	9.218565e+000
1.895000000000016e+001	9.218608e+000
1.896000000000016e+001	9.218652e+000
1.897000000000017e+001	9.218696e+000
1.898000000000017e+001	9.218739e+000
1.899000000000017e+001	9.218782e+000
1.900000000000017e+001	9.218826e+000
1.901000000000017e+001	9.218869e+000
1.902000000000017e+001	9.218912e+000
1.903000000000018e+001	9.218957e+000
1.904000000000018e+001	9.218999e+000
1.905000000000018e+001	9.219044e+000
1.906000000000018e+001	9.219064e+000
1.907000000000018e+001	9.219131e+000
1.908000000000018e+001	9.219174e+000
1.909000000000019e+001	9.219217e+000
1.910000000000019e+001	9.219261e+000
1.911000000000019e+001	9.219304e+000
1.912000000000019e+001	9.219347e+000
1.913000000000019e+001	9.219392e+000
1.914000000000019e+001	9.219435e+000
1.915000000000019e+001	9.219479e+000
1.916000000000020e+001	9.219521e+000
1.917000000000020e+001	9.219564e+000
1.918000000000020e+001	9.219608e+000
1.919000000000020e+001	9.219652e+000
1.920000000000020e+001	9.219695e+000
1.921000000000020e+001	9.219739e+000
1.922000000000021e+001	9.219783e+000
1.923000000000021e+001	9.219826e+000
1.924000000000021e+001	9.219870e+000
1.925000000000021e+001	9.219913e+000
1.926000000000021e+001	9.219979e+000
1.927000000000021e+001	9.219999e+000
1.928000000000021e+001	9.220043e+000
1.929000000000022e+001	9.220086e+000
1.930000000000022e+001	9.220323e+000
1.931000000000022e+001	9.220173e+000
1.932000000000022e+001	9.220216e+000
1.933000000000022e+001	9.220259e+000
1.934000000000022e+001	9.220303e+000
1.935000000000023e+001	9.220346e+000
1.936000000000023e+001	9.220389e+000
1.937000000000023e+001	9.220433e+000
1.938000000000023e+001	9.220475e+000
1.939000000000023e+001	9.220519e+000
1.940000000000023e+001	9.220562e+000
1.941000000000024e+001	9.220605e+000
1.942000000000024e+001	9.220650e+000
1.943000000000024e+001	9.220692e+000
1.944000000000024e+001	9.220736e+000
1.945000000000024e+001	9.220779e+000
1.946000000000024e+001	9.220822e+000
1.947000000000024e+001	9.220865e+000
1.948000000000025e+001	9.220909e+000
1.949000000000025e+001	9.220952e+000
1.950000000000025e+001	9.220995e+000
1.951000000000025e+001	9.221039e+000
1.952000000000025e+001	9.221081e+000
1.953000000000025e+001	9.221123e+000
1.954000000000026e+001	9.221169e+000
1.955000000000026e+001	9.221211e+000
1.956000000000026e+001	9.221254e+000
1.957000000000026e+001	9.221298e+000
1.958000000000026e+001	9.221341e+000
1.959000000000026e+001	9.221384e+000
1.960000000000026e+001	9.221527e+000
1.961000000000027e+001	9.221471e+000
1.962000000000027e+001	9.221514e+000
1.963000000000027e+001	9.221557e+000
1.964000000000027e+001	9.221600e+000
1.965000000000027e+001	9.221643e+000
1.966000000000027e+001	9.221686e+000
1.967000000000028e+001	9.221729e+000
1.968000000000028e+001	9.221772e+000
1.969000000000028e+001	9.221815e+000
1.970000000000028e+001	9.221857e+000
1.971000000000028e+001	9.221901e+000
1.972000000000028e+001	9.221945e+000
1.973000000000029e+001	9.221988e+000
1.974000000000029e+001	9.222031e+000
1.975000000000029e+001	9.222075e+000
1.976000000000029e+001	9.222117e+000
1.977000000000029e+001	9.222160e+000
1.978000000000029e+001	9.222203e+000
1.979000000000029e+001	9.222246e+000
1.980000000000030e+001	9.222289e+000
1.981000000000030e+001	9.222269e+000
1.982000000000030e+001	9.222376e+000
1.983000000000030e+001	9.222419e+000
1.984000000000030e+001	9.222462e+000
1.985000000000030e+001	9.222505e+000
1.986000000000031e+001	9.222548e+000
1.987000000000031e+001	9.222590e+000
1.988000000000031e+001	9.222633e+000
1.989000000000031e+001	9.222676e+000
1.990000000000031e+001	9.222719e+000
1.991000000000031e+001	9.222762e+000
1.992000000000031e+001	9.222805e+000
1.993000000000032e+001	9.222849e+000
1.994000000000032e+001	9.222892e+000
1.995000000000032e+001	9.222935e+000
1.996000000000032e+001	9.222978e+000
1.997000000000032e+001	9.223021e+000
1.998000000000032e+001	9.223063e+000
1.999000000000033e+001	9.223109e+000
2.000000000000033e+001	9.223167e+000
2.001000000000033e+001	9.223192e+000
2.002000000000033e+001	9.223235e+000
2.003000000000033e+001	9.223278e+000
2.004000000000033e+001	9.223321e+000
2.005000000000034e+001	9.223364e+000
2.006000000000034e+001	9.223407e+000
2.007000000000034e+001	9.223449e+000
2.008000000000034e+001	9.223493e+000
2.009000000000034e+001	9.223536e+000
2.010000000000034e+001	9.223577e+000
2.011000000000034e+001	9.223620e+000
2.012000000000035e+001	9.223663e+000
2.013000000000035e+001	9.223706e+000
2.014000000000035e+001	9.223749e+000
2.015000000000035e+001	9.223792e+000
2.016000000000035e+001	9.223835e+000
2.017000000000035e+001	9.223809e+000
2.018000000000036e+001	9.223921e+000
2.019000000000036e+001	9.223964e+000
2.020000000000036e+001	9.224007e+000
2.021000000000036e+001	9.224049e+000
2.022000000000036e+001	9.224092e+000
2.023000000000036e+001	9.224134e+000
2.024000000000036e+001	9.224177e+000
2.025000000000037e+001	9.224220e+000
2.026000000000037e+001	9.224263e+000
2.027000000000037e+001	9.224305e+000
2.028000000000037e+001	9.224348e+000
2.029000000000037e+001	9.224391e+000
2.030000000000037e+001	9.224434e+000
2.031000000000038e+001	9.224477e+000
2.032000000000038e+001	9.224520e+000
2.033000000000038e+001	9.224562e+000
2.034000000000038e+001	9.224605e+000
2.035000000000038e+001	9.224648e+000
2.036000000000038e+001	9.224690e+000
2.037000000000039e+001	9.224733e+000
2.038000000000039e+001	9.224775e+000
2.039000000000039e+001	9.224818e+000
2.040000000000039e+001	9.224861e+000
2.041000000000039e+001	9.224904e+000
2.042000000000039e+001	9.224946e+000
2.043000000000039e+001	9.224989e+000
2.044000000000040e+001	9.225032e+000
2.045000000000040e+001	9.225074e+000
2.046000000000040e+001	9.225117e+000
2.047000000000040e+001	9.225160e+000
2.048000000000040e+001	9.225203e+000
2.049000000000040e+001	9.225245e+000
2.050000000000041e+001	9.225287e+000
2.051000000000041e+001	9.225330e+000
2.052000000000041e+001	9.225372e+000
2.053000000000041e+001	9.225415e+000
2.054000000000041e+001	9.225458e+000
2.055000000000041e+001	9.225500e+000
2.056000000000041e+001	9.225543e+000
2.057000000000042e+001	9.225586e+000
2.058000000000042e+001	9.225628e+000
2.059000000000042e+001	9.225670e+000
2.060000000000042e+001	9.225714e+000
2.061000000000042e+001	9.225756e+000
2.062000000000042e+001	9.225799e+000
2.063000000000043e+001	9.225841e+000
2.064000000000043e+001	9.225883e+000
2.065000000000043e+001	9.225926e+000
2.066000000000043e+001	9.225968e+000
2.067000000000043e+001	9.226011e+000
2.068000000000043e+001	9.226053e+000
2.069000000000044e+001	9.226096e+000
2.070000000000044e+001	9.226138e+000
2.071000000000044e+001	9.226181e+000
2.072000000000044e+001	9.226224e+000
2.073000000000044e+001	9.226266e+000
2.074000000000044e+001	9.226306e+000
2.075000000000044e+001	9.226351e+000
2.076000000000045e+001	9.226394e+000
2.077000000000045e+001	9.226436e+000
2.078000000000045e+001	9.226479e+000
2.079000000000045e+001	9.226521e+000
2.080000000000045e+001	9.226563e+000
2.081000000000045e+001	9.226605e+000
2.082000000000046e+001	9.226648e+000
2.083000000000046e+001	9.226690e+000
2.084000000000046e+001	9.226733e+000
2.085000000000046e+001	9.226775e+000
2.086000000000046e+001	9.226818e+000
2.087000000000046e+001	9.226860e+000
2.088000000000046e+001	9.226902e+000
2.089000000000047e+001	9.226945e+000
2.090000000000047e+001	9.226987e+000
2.091000000000047e+001	9.227030e+000
2.092000000000047e+001	9.227072e+000
2.093000000000047e+001	9.227230e+000
2.094000000000047e+001	9.227157e+000
2.095000000000048e+001	9.227199e+000
2.096000000000048e+001	9.227242e+000
2.097000000000048e+001	9.227283e+000
2.098000000000048e+001	9.227326e+000
2.099000000000048e+001	9.227368e+000
2.100000000000048e+001	9.227410e+000
2.101000000000049e+001	9.227453e+000
2.102000000000049e+001	9.227495e+000
2.103000000000049e+001	9.227537e+000
2.104000000000049e+001	9.227580e+000
2.105000000000049e+001	9.227622e+000
2.106000000000049e+001	9.227665e+000
2.107000000000049e+001	9.227707e+000
2.108000000000050e+001	9.227749e+000
2.109000000000050e+001	9.227791e+000
2.110000000000050e+001	9.227834e+000
2.111000000000050e+001	9.227876e+000
2.112000000000050e+001	9.227918e+000
2.113000000000050e+001	9.227961e+000
2.114000000000051e+001	9.228003e+000
2.115000000000051e+001	9.228045e+000
2.116000000000051e+001	9.228093e+000
2.117000000000051e+001	9.228129e+000
2.118000000000051e+001	9.228176e+000
2.119000000000051e+001	9.228213e+000
2.120000000000051e+001	9.228438e+000
2.121000000000052e+001	9.228298e+000
2.122000000000052e+001	9.228340e+000
2.123000000000052e+001	9.228382e+000
2.124000000000052e+001	9.228425e+000
2.125000000000052e+001	9.228467e+000
2.126000000000052e+001	9.228509e+000
2.127000000000053e+001	9.228551e+000
2.128000000000053e+001	9.228593e+000
2.129000000000053e+001	9.228636e+000
2.130000000000053e+001	9.228677e+000
2.131000000000053e+001	9.228720e+000
2.132000000000053e+001	9.228762e+000
2.133000000000054e+001	9.228804e+000
2.134000000000054e+001	9.228846e+000
2.135000000000054e+001	9.228889e+000
2.136000000000054e+001	9.228930e+000
2.137000000000054e+001	9.228972e+000
2.138000000000054e+001	9.229014e+000
2.139000000000054e+001	9.229056e+000
2.140000000000055e+001	9.229098e+000
2.141000000000055e+001	9.229140e+000
2.142000000000055e+001	9.229183e+000
2.143000000000055e+001	9.229225e+000
2.144000000000055e+001	9.229859e+000
2.145000000000055e+001	9.229309e+000
2.146000000000056e+001	9.229350e+000
2.147000000000056e+001	9.229393e+000
2.148000000000056e+001	9.229436e+000
2.149000000000056e+001	9.229477e+000
2.150000000000056e+001	9.229519e+000
2.151000000000056e+001	9.229561e+000
2.152000000000056e+001	9.229603e+000
2.153000000000057e+001	9.229645e+000
2.154000000000057e+001	9.229687e+000
2.155000000000057e+001	9.229729e+000
2.156000000000057e+001	9.229770e+000
2.157000000000057e+001	9.229813e+000
2.158000000000057e+001	9.229856e+000
2.159000000000058e+001	9.229897e+000
2.160000000000058e+001	9.229939e+000
2.161000000000058e+001	9.229980e+000
2.162000000000058e+001	9.230023e+000
2.163000000000058e+001	9.230084e+000
2.164000000000058e+001	9.230106e+000
2.165000000000059e+001	9.230148e+000
2.166000000000059e+001	9.230190e+000
2.167000000000059e+001	9.230232e+000
2.168000000000059e+001	9.230274e+000
2.169000000000059e+001	9.230316e+000
2.170000000000059e+001	9.230358e+000
2.171000000000059e+001	9.230400e+000
2.172000000000060e+001	9.230442e+000
2.173000000000060e+001	9.230483e+000
2.174000000000060e+001	9.230526e+000
2.175000000000060e+001	9.230568e+000
2.176000000000060e+001	9.230610e+000
2.177000000000060e+001	9.230652e+000
2.178000000000061e+001	9.230694e+000
2.179000000000061e+001	9.230735e+000
2.180000000000061e+001	9.230777e+000
2.181000000000061e+001	9.230819e+000
2.182000000000061e+001	9.230861e+000
2.183000000000061e+001	9.230903e+000
2.184000000000061e+001	9.230945e+000
2.185000000000062e+001	9.230987e+000
2.186000000000062e+001	9.231028e+000
2.187000000000062e+001	9.231070e+000
2.188000000000062e+001	9.231112e+000
2.189000000000062e+001	9.231153e+000
2.190000000000062e+001	9.231195e+000
2.191000000000063e+001	9.231237e+000
2.192000000000063e+001	9.231278e+000
2.193000000000063e+001	9.231320e+000
2.194000000000063e+001	9.231361e+000
2.195000000000063e+001	9.231403e+000
2.196000000000063e+001	9.231446e+000
2.197000000000064e+001	9.231487e+000
2.198000000000064e+001	9.231529e+000
2.199000000000064e+001	9.231571e+000
2.200000000000064e+001	9.231612e+000
2.201000000000064e+001	9.231654e+000
2.202000000000064e+001	9.231696e+000
2.203000000000064e+001	9.231738e+000
2.204000000000065e+001	9.231780e+000
2.205000000000065e+001	9.231821e+000
2.206000000000065e+001	9.231863e+000
2.207000000000065e+001	9.231787e+000
2.208000000000065e+001	9.231946e+000
2.209000000000065e+001	9.231988e+000
2.210000000000066e+001	9.232030e+000
2.211000000000066e+001	9.232072e+000
2.212000000000066e+001	9.232113e+000
2.213000000000066e+001	9.232155e+000
2.214000000000066e+001	9.232197e+000
2.215000000000066e+001	9.232238e+000
2.216000000000066e+001	9.232280e+000
2.217000000000067e+001	9.232322e+000
2.218000000000067e+001	9.232363e+000
2.219000000000067e+001	9.232405e+000
2.220000000000067e+001	9.232491e+000
2.221000000000067e+001	9.232488e+000
2.222000000000067e+001	9.232530e+000
2.223000000000068e+001	9.232571e+000
2.224000000000068e+001	9.232613e+000
2.225000000000068e+001	9.232655e+000
2.226000000000068e+001	9.232696e+000
2.227000000000068e+001	9.232738e+000
2.228000000000068e+001	9.232779e+000
2.229000000000069e+001	9.232821e+000
2.230000000000069e+001	9.232862e+000
2.231000000000069e+001	9.232903e+000
2.232000000000069e+001	9.232943e+000
2.233000000000069e+001	9.232986e+000
2.234000000000069e+001	9.233028e+000
2.235000000000069e+001	9.233069e+000
2.236000000000070e+001	9.233111e+000
2.237000000000070e+001	9.233152e+000
2.238000000000070e+001	9.233194e+000
2.239000000000070e+001	9.233236e+000
2.240000000000070e+001	9.233277e+000
2.241000000000070e+001	9.233319e+000
2.242000000000071e+001	9.233360e+000
2.243000000000071e+001	9.233401e+000
2.244000000000071e+001	9.233443e+000
2.245000000000071e+001	9.233485e+000
2.246000000000071e+001	9.233526e+000
2.247000000000071e+001	9.233568e+000
2.248000000000072e+001	9.233609e+000
2.249000000000072e+001	9.233651e+000
2.250000000000072e+001	9.233692e+000
2.251000000000072e+001	9.233733e+000
2.252000000000072e+001	9.233775e+000
2.253000000000072e+001	9.233816e+000
2.254000000000072e+001	9.233858e+000
2.255000000000073e+001	9.233899e+000
2.256000000000073e+001	9.233941e+000
2.257000000000073e+001	9.233982e+000
2.258000000000073e+001	9.234023e+000
2.259000000000073e+001	9.234065e+000
2.260000000000073e+001	9.234106e+000
2.261000000000074e+001	9.234148e+000
2.262000000000074e+001	9.234189e+000
2.263000000000074e+001	9.234230e+000
2.264000000000074e+001	9.234272e+000
2.265000000000074e+001	9.234409e+000
2.266000000000074e+001	9.234355e+000
2.267000000000074e+001	9.234396e+000
2.268000000000075e+001	9.234437e+000
2.269000000000075e+001	9.234504e+000
2.270000000000075e+001	9.234520e+000
2.271000000000075e+001	9.234561e+000
2.272000000000075e+001	9.234603e+000
2.273000000000075e+001	9.234644e+000
2.274000000000076e+001	9.234685e+000
2.275000000000076e+001	9.234727e+000
2.276000000000076e+001	9.234768e+000
2.277000000000076e+001	9.234809e+000
2.278000000000076e+001	9.234852e+000
2.279000000000076e+001	9.234892e+000
2.280000000000077e+001	9.234933e+000
2.281000000000077e+001	9.234974e+000
2.282000000000077e+001	9.235016e+000
2.283000000000077e+001	9.235057e+000
2.284000000000077e+001	9.235098e+000
2.285000000000077e+001	9.235139e+000
2.286000000000077e+001	9.235181e+000
2.287000000000078e+001	9.235222e+000
2.288000000000078e+001	9.235263e+000
2.289000000000078e+001	9.235303e+000
2.290000000000078e+001	9.235345e+000
2.291000000000078e+001	9.235387e+000
2.292000000000078e+001	9.235428e+000
2.293000000000079e+001	9.235469e+000
2.294000000000079e+001	9.235510e+000
2.295000000000079e+001	9.235552e+000
2.296000000000079e+001	9.235593e+000
2.297000000000079e+001	9.235634e+000
2.298000000000079e+001	9.235675e+000
2.299000000000079e+001	9.235716e+000
2.300000000000080e+001	9.235757e+000
2.301000000000080e+001	9.235799e+000
2.302000000000080e+001	9.235840e+000
2.303000000000080e+001	9.235881e+000
