vi	V(vout)
1.570999999999971e+001	1.045292e+001
1.571999999999971e+001	1.045293e+001
1.572999999999971e+001	1.045293e+001
1.573999999999971e+001	1.045294e+001
1.574999999999971e+001	1.045295e+001
1.575999999999971e+001	1.045295e+001
1.576999999999971e+001	1.045296e+001
1.577999999999971e+001	1.045297e+001
1.578999999999971e+001	1.045297e+001
1.579999999999971e+001	1.045298e+001
1.580999999999971e+001	1.045299e+001
1.581999999999971e+001	1.045300e+001
1.582999999999971e+001	1.045300e+001
1.583999999999971e+001	1.045301e+001
1.584999999999971e+001	1.045302e+001
1.585999999999971e+001	1.045302e+001
1.586999999999971e+001	1.045303e+001
1.587999999999971e+001	1.045304e+001
1.588999999999971e+001	1.045304e+001
1.589999999999971e+001	1.045305e+001
1.590999999999971e+001	1.045306e+001
1.591999999999971e+001	1.045307e+001
1.592999999999971e+001	1.045307e+001
1.593999999999971e+001	1.045308e+001
1.594999999999970e+001	1.045309e+001
1.595999999999970e+001	1.045309e+001
1.596999999999970e+001	1.045310e+001
1.597999999999970e+001	1.045311e+001
1.598999999999970e+001	1.045311e+001
1.599999999999970e+001	1.045312e+001
1.600999999999970e+001	1.045313e+001
1.601999999999971e+001	1.045314e+001
1.602999999999971e+001	1.045314e+001
1.603999999999971e+001	1.045315e+001
1.604999999999971e+001	1.045316e+001
1.605999999999971e+001	1.045316e+001
1.606999999999971e+001	1.045317e+001
1.607999999999971e+001	1.045318e+001
1.608999999999972e+001	1.045319e+001
1.609999999999972e+001	1.045319e+001
1.610999999999972e+001	1.045320e+001
1.611999999999972e+001	1.045321e+001
1.612999999999972e+001	1.045321e+001
1.613999999999972e+001	1.045322e+001
1.614999999999973e+001	1.045323e+001
1.615999999999973e+001	1.045323e+001
1.616999999999973e+001	1.045324e+001
1.617999999999973e+001	1.045325e+001
1.618999999999973e+001	1.045325e+001
1.619999999999973e+001	1.045326e+001
1.620999999999973e+001	1.045327e+001
1.621999999999974e+001	1.045328e+001
1.622999999999974e+001	1.045328e+001
1.623999999999974e+001	1.045329e+001
1.624999999999974e+001	1.045330e+001
1.625999999999974e+001	1.045330e+001
1.626999999999974e+001	1.045331e+001
1.627999999999975e+001	1.045332e+001
1.628999999999975e+001	1.045333e+001
1.629999999999975e+001	1.045333e+001
1.630999999999975e+001	1.045334e+001
1.631999999999975e+001	1.045335e+001
1.632999999999975e+001	1.045335e+001
1.633999999999976e+001	1.045336e+001
1.634999999999976e+001	1.045337e+001
1.635999999999976e+001	1.045337e+001
1.636999999999976e+001	1.045338e+001
1.637999999999976e+001	1.045339e+001
1.638999999999976e+001	1.045339e+001
1.639999999999976e+001	1.045340e+001
1.640999999999977e+001	1.045341e+001
1.641999999999977e+001	1.045342e+001
1.642999999999977e+001	1.045342e+001
1.643999999999977e+001	1.045343e+001
1.644999999999977e+001	1.045344e+001
1.645999999999977e+001	1.045344e+001
1.646999999999978e+001	1.045345e+001
1.647999999999978e+001	1.045346e+001
1.648999999999978e+001	1.045346e+001
1.649999999999978e+001	1.045347e+001
1.650999999999978e+001	1.045348e+001
1.651999999999978e+001	1.045349e+001
1.652999999999978e+001	1.045349e+001
1.653999999999979e+001	1.045350e+001
1.654999999999979e+001	1.045351e+001
1.655999999999979e+001	1.045351e+001
1.656999999999979e+001	1.045352e+001
1.657999999999979e+001	1.045353e+001
1.658999999999979e+001	1.045354e+001
1.659999999999980e+001	1.045354e+001
1.660999999999980e+001	1.045355e+001
1.661999999999980e+001	1.045356e+001
1.662999999999980e+001	1.045356e+001
1.663999999999980e+001	1.045357e+001
1.664999999999980e+001	1.045358e+001
1.665999999999981e+001	1.045358e+001
1.666999999999981e+001	1.045359e+001
1.667999999999981e+001	1.045360e+001
1.668999999999981e+001	1.045360e+001
1.669999999999981e+001	1.045361e+001
1.670999999999981e+001	1.045362e+001
1.671999999999981e+001	1.045363e+001
1.672999999999982e+001	1.045363e+001
1.673999999999982e+001	1.045364e+001
1.674999999999982e+001	1.045365e+001
1.675999999999982e+001	1.045365e+001
1.676999999999982e+001	1.045366e+001
1.677999999999982e+001	1.045367e+001
1.678999999999983e+001	1.045367e+001
1.679999999999983e+001	1.045368e+001
1.680999999999983e+001	1.045369e+001
1.681999999999983e+001	1.045370e+001
1.682999999999983e+001	1.045370e+001
1.683999999999983e+001	1.045371e+001
1.684999999999983e+001	1.045372e+001
1.685999999999984e+001	1.045372e+001
1.686999999999984e+001	1.045373e+001
1.687999999999984e+001	1.045374e+001
1.688999999999984e+001	1.045374e+001
1.689999999999984e+001	1.045375e+001
1.690999999999984e+001	1.045375e+001
1.691999999999985e+001	1.045377e+001
1.692999999999985e+001	1.045377e+001
1.693999999999985e+001	1.045378e+001
1.694999999999985e+001	1.045379e+001
1.695999999999985e+001	1.045379e+001
1.696999999999985e+001	1.045380e+001
1.697999999999986e+001	1.045381e+001
1.698999999999986e+001	1.045381e+001
1.699999999999986e+001	1.045382e+001
1.700999999999986e+001	1.045419e+001
1.701999999999986e+001	1.045384e+001
1.702999999999986e+001	1.045384e+001
1.703999999999986e+001	1.045385e+001
1.704999999999987e+001	1.045386e+001
1.705999999999987e+001	1.045386e+001
1.706999999999987e+001	1.045387e+001
1.707999999999987e+001	1.045388e+001
1.708999999999987e+001	1.045388e+001
1.709999999999987e+001	1.045389e+001
1.710999999999988e+001	1.045390e+001
1.711999999999988e+001	1.045391e+001
1.712999999999988e+001	1.045391e+001
1.713999999999988e+001	1.045392e+001
1.714999999999988e+001	1.045393e+001
1.715999999999988e+001	1.045393e+001
1.716999999999988e+001	1.045394e+001
1.717999999999989e+001	1.045395e+001
1.718999999999989e+001	1.045395e+001
1.719999999999989e+001	1.045396e+001
1.720999999999989e+001	1.045397e+001
1.721999999999989e+001	1.045397e+001
1.722999999999989e+001	1.045398e+001
1.723999999999990e+001	1.045399e+001
1.724999999999990e+001	1.045400e+001
1.725999999999990e+001	1.045400e+001
1.726999999999990e+001	1.045401e+001
1.727999999999990e+001	1.045402e+001
1.728999999999990e+001	1.045402e+001
1.729999999999991e+001	1.045403e+001
1.730999999999991e+001	1.045404e+001
1.731999999999991e+001	1.045405e+001
1.732999999999991e+001	1.045342e+001
1.733999999999991e+001	1.045406e+001
1.734999999999991e+001	1.045407e+001
1.735999999999991e+001	1.045407e+001
1.736999999999992e+001	1.045408e+001
1.737999999999992e+001	1.045409e+001
1.738999999999992e+001	1.045409e+001
1.739999999999992e+001	1.045410e+001
1.740999999999992e+001	1.045411e+001
1.741999999999992e+001	1.045411e+001
1.742999999999993e+001	1.045412e+001
1.743999999999993e+001	1.045413e+001
1.744999999999993e+001	1.045413e+001
1.745999999999993e+001	1.045414e+001
1.746999999999993e+001	1.045415e+001
1.747999999999993e+001	1.045416e+001
1.748999999999993e+001	1.045416e+001
1.749999999999994e+001	1.045417e+001
1.750999999999994e+001	1.045418e+001
1.751999999999994e+001	1.045418e+001
1.752999999999994e+001	1.045419e+001
1.753999999999994e+001	1.045420e+001
1.754999999999994e+001	1.045421e+001
1.755999999999995e+001	1.045421e+001
1.756999999999995e+001	1.045422e+001
1.757999999999995e+001	1.045423e+001
1.758999999999995e+001	1.045423e+001
1.759999999999995e+001	1.045424e+001
1.760999999999995e+001	1.045425e+001
1.761999999999996e+001	1.045425e+001
1.762999999999996e+001	1.045426e+001
1.763999999999996e+001	1.045427e+001
1.764999999999996e+001	1.045428e+001
1.765999999999996e+001	1.045428e+001
1.766999999999996e+001	1.045429e+001
1.767999999999996e+001	1.045430e+001
1.768999999999997e+001	1.045430e+001
1.769999999999997e+001	1.045431e+001
1.770999999999997e+001	1.045432e+001
1.771999999999997e+001	1.045432e+001
1.772999999999997e+001	1.045433e+001
1.773999999999997e+001	1.045434e+001
1.774999999999998e+001	1.045434e+001
1.775999999999998e+001	1.045435e+001
1.776999999999998e+001	1.045436e+001
1.777999999999998e+001	1.045437e+001
1.778999999999998e+001	1.045437e+001
1.779999999999998e+001	1.045438e+001
1.780999999999999e+001	1.045439e+001
1.781999999999999e+001	1.045439e+001
1.782999999999999e+001	1.045440e+001
1.783999999999999e+001	1.045441e+001
1.784999999999999e+001	1.045441e+001
1.785999999999999e+001	1.045442e+001
1.786999999999999e+001	1.045443e+001
1.788000000000000e+001	1.045444e+001
1.789000000000000e+001	1.045444e+001
1.790000000000000e+001	1.045445e+001
1.791000000000000e+001	1.045446e+001
1.792000000000000e+001	1.045446e+001
1.793000000000000e+001	1.045447e+001
1.794000000000001e+001	1.045448e+001
1.795000000000001e+001	1.045448e+001
1.796000000000001e+001	1.045449e+001
1.797000000000001e+001	1.045450e+001
1.798000000000001e+001	1.045450e+001
1.799000000000001e+001	1.045451e+001
1.800000000000001e+001	1.045452e+001
1.801000000000002e+001	1.045453e+001
1.802000000000002e+001	1.045453e+001
1.803000000000002e+001	1.045454e+001
1.804000000000002e+001	1.045455e+001
1.805000000000002e+001	1.045455e+001
1.806000000000002e+001	1.045456e+001
1.807000000000003e+001	1.045457e+001
1.808000000000003e+001	1.045457e+001
1.809000000000003e+001	1.045458e+001
1.810000000000003e+001	1.045459e+001
1.811000000000003e+001	1.045460e+001
1.812000000000003e+001	1.045460e+001
1.813000000000004e+001	1.045461e+001
1.814000000000004e+001	1.045462e+001
1.815000000000004e+001	1.045462e+001
1.816000000000004e+001	1.045463e+001
1.817000000000004e+001	1.045464e+001
1.818000000000004e+001	1.045464e+001
1.819000000000004e+001	1.045465e+001
1.820000000000005e+001	1.045466e+001
1.821000000000005e+001	1.045467e+001
1.822000000000005e+001	1.045467e+001
1.823000000000005e+001	1.045468e+001
1.824000000000005e+001	1.045469e+001
1.825000000000005e+001	1.045469e+001
1.826000000000006e+001	1.045464e+001
1.827000000000006e+001	1.045471e+001
1.828000000000006e+001	1.045471e+001
1.829000000000006e+001	1.045472e+001
1.830000000000006e+001	1.045473e+001
1.831000000000006e+001	1.045473e+001
1.832000000000006e+001	1.045474e+001
1.833000000000007e+001	1.045475e+001
1.834000000000007e+001	1.045476e+001
1.835000000000007e+001	1.045476e+001
1.836000000000007e+001	1.045477e+001
1.837000000000007e+001	1.045478e+001
1.838000000000007e+001	1.045478e+001
1.839000000000008e+001	1.045479e+001
1.840000000000008e+001	1.045480e+001
1.841000000000008e+001	1.045480e+001
1.842000000000008e+001	1.045481e+001
1.843000000000008e+001	1.045482e+001
1.844000000000008e+001	1.045483e+001
1.845000000000009e+001	1.045483e+001
1.846000000000009e+001	1.045484e+001
1.847000000000009e+001	1.045485e+001
1.848000000000009e+001	1.045485e+001
1.849000000000009e+001	1.045486e+001
1.850000000000009e+001	1.045487e+001
1.851000000000009e+001	1.045487e+001
1.852000000000010e+001	1.045488e+001
1.853000000000010e+001	1.045489e+001
1.854000000000010e+001	1.045490e+001
1.855000000000010e+001	1.045490e+001
1.856000000000010e+001	1.045491e+001
1.857000000000010e+001	1.045492e+001
1.858000000000011e+001	1.045492e+001
1.859000000000011e+001	1.045493e+001
1.860000000000011e+001	1.045494e+001
1.861000000000011e+001	1.045476e+001
1.862000000000011e+001	1.045495e+001
1.863000000000011e+001	1.045496e+001
1.864000000000011e+001	1.045490e+001
1.865000000000012e+001	1.045497e+001
1.866000000000012e+001	1.045498e+001
1.867000000000012e+001	1.045499e+001
1.868000000000012e+001	1.045499e+001
1.869000000000012e+001	1.045500e+001
1.870000000000012e+001	1.045501e+001
1.871000000000013e+001	1.045501e+001
1.872000000000013e+001	1.045502e+001
1.873000000000013e+001	1.045503e+001
1.874000000000013e+001	1.045503e+001
1.875000000000013e+001	1.045504e+001
1.876000000000013e+001	1.045505e+001
1.877000000000014e+001	1.045506e+001
1.878000000000014e+001	1.045506e+001
1.879000000000014e+001	1.045507e+001
1.880000000000014e+001	1.045508e+001
1.881000000000014e+001	1.045508e+001
1.882000000000014e+001	1.045509e+001
1.883000000000014e+001	1.045510e+001
1.884000000000015e+001	1.045510e+001
1.885000000000015e+001	1.045511e+001
1.886000000000015e+001	1.045512e+001
1.887000000000015e+001	1.045512e+001
1.888000000000015e+001	1.045513e+001
1.889000000000015e+001	1.045490e+001
1.890000000000016e+001	1.045514e+001
1.891000000000016e+001	1.045515e+001
1.892000000000016e+001	1.045516e+001
1.893000000000016e+001	1.045517e+001
1.894000000000016e+001	1.045517e+001
1.895000000000016e+001	1.045518e+001
1.896000000000016e+001	1.045519e+001
1.897000000000017e+001	1.045519e+001
1.898000000000017e+001	1.045520e+001
1.899000000000017e+001	1.045521e+001
1.900000000000017e+001	1.045521e+001
1.901000000000017e+001	1.045522e+001
1.902000000000017e+001	1.045523e+001
1.903000000000018e+001	1.045524e+001
1.904000000000018e+001	1.045524e+001
1.905000000000018e+001	1.045525e+001
1.906000000000018e+001	1.045526e+001
1.907000000000018e+001	1.045526e+001
1.908000000000018e+001	1.045527e+001
1.909000000000019e+001	1.045528e+001
1.910000000000019e+001	1.045528e+001
1.911000000000019e+001	1.045529e+001
1.912000000000019e+001	1.045530e+001
1.913000000000019e+001	1.045531e+001
1.914000000000019e+001	1.045531e+001
1.915000000000019e+001	1.045532e+001
1.916000000000020e+001	1.045533e+001
1.917000000000020e+001	1.045533e+001
1.918000000000020e+001	1.045534e+001
1.919000000000020e+001	1.045535e+001
1.920000000000020e+001	1.045535e+001
1.921000000000020e+001	1.045536e+001
1.922000000000021e+001	1.045537e+001
1.923000000000021e+001	1.045537e+001
1.924000000000021e+001	1.045538e+001
1.925000000000021e+001	1.045539e+001
1.926000000000021e+001	1.045540e+001
1.927000000000021e+001	1.045517e+001
1.928000000000021e+001	1.045541e+001
1.929000000000022e+001	1.045542e+001
1.930000000000022e+001	1.045542e+001
1.931000000000022e+001	1.045543e+001
1.932000000000022e+001	1.045544e+001
1.933000000000022e+001	1.045544e+001
1.934000000000022e+001	1.045545e+001
1.935000000000023e+001	1.045546e+001
1.936000000000023e+001	1.045546e+001
1.937000000000023e+001	1.045547e+001
1.938000000000023e+001	1.045548e+001
1.939000000000023e+001	1.045549e+001
1.940000000000023e+001	1.045549e+001
1.941000000000024e+001	1.045550e+001
1.942000000000024e+001	1.045551e+001
1.943000000000024e+001	1.045551e+001
1.944000000000024e+001	1.045552e+001
1.945000000000024e+001	1.045553e+001
1.946000000000024e+001	1.045553e+001
1.947000000000024e+001	1.045554e+001
1.948000000000025e+001	1.045555e+001
1.949000000000025e+001	1.045555e+001
1.950000000000025e+001	1.045556e+001
1.951000000000025e+001	1.045557e+001
1.952000000000025e+001	1.045558e+001
1.953000000000025e+001	1.045558e+001
1.954000000000026e+001	1.045559e+001
1.955000000000026e+001	1.045560e+001
1.956000000000026e+001	1.045560e+001
1.957000000000026e+001	1.045561e+001
1.958000000000026e+001	1.045562e+001
1.959000000000026e+001	1.045562e+001
1.960000000000026e+001	1.045563e+001
1.961000000000027e+001	1.045564e+001
1.962000000000027e+001	1.045565e+001
1.963000000000027e+001	1.045565e+001
1.964000000000027e+001	1.045566e+001
1.965000000000027e+001	1.045567e+001
1.966000000000027e+001	1.045567e+001
1.967000000000028e+001	1.045568e+001
1.968000000000028e+001	1.045569e+001
1.969000000000028e+001	1.045569e+001
1.970000000000028e+001	1.045570e+001
1.971000000000028e+001	1.045571e+001
1.972000000000028e+001	1.045571e+001
1.973000000000029e+001	1.045572e+001
1.974000000000029e+001	1.045573e+001
1.975000000000029e+001	1.045574e+001
1.976000000000029e+001	1.045574e+001
1.977000000000029e+001	1.045575e+001
1.978000000000029e+001	1.045576e+001
1.979000000000029e+001	1.045576e+001
1.980000000000030e+001	1.045577e+001
1.981000000000030e+001	1.045578e+001
1.982000000000030e+001	1.045578e+001
1.983000000000030e+001	1.045579e+001
1.984000000000030e+001	1.045580e+001
1.985000000000030e+001	1.045580e+001
1.986000000000031e+001	1.045581e+001
1.987000000000031e+001	1.045582e+001
1.988000000000031e+001	1.045583e+001
1.989000000000031e+001	1.045583e+001
1.990000000000031e+001	1.045584e+001
1.991000000000031e+001	1.045585e+001
1.992000000000031e+001	1.045585e+001
1.993000000000032e+001	1.045586e+001
1.994000000000032e+001	1.045587e+001
1.995000000000032e+001	1.045587e+001
1.996000000000032e+001	1.045588e+001
1.997000000000032e+001	1.045589e+001
1.998000000000032e+001	1.045589e+001
1.999000000000033e+001	1.045590e+001
2.000000000000033e+001	1.045591e+001
2.001000000000033e+001	1.045592e+001
2.002000000000033e+001	1.045592e+001
2.003000000000033e+001	1.045593e+001
2.004000000000033e+001	1.045569e+001
2.005000000000034e+001	1.045594e+001
2.006000000000034e+001	1.045595e+001
2.007000000000034e+001	1.045596e+001
2.008000000000034e+001	1.045596e+001
2.009000000000034e+001	1.045597e+001
2.010000000000034e+001	1.045598e+001
2.011000000000034e+001	1.045599e+001
2.012000000000035e+001	1.045599e+001
2.013000000000035e+001	1.045600e+001
2.014000000000035e+001	1.045600e+001
2.015000000000035e+001	1.045601e+001
2.016000000000035e+001	1.045602e+001
2.017000000000035e+001	1.045603e+001
2.018000000000036e+001	1.045603e+001
2.019000000000036e+001	1.045604e+001
2.020000000000036e+001	1.045605e+001
2.021000000000036e+001	1.045605e+001
2.022000000000036e+001	1.045606e+001
2.023000000000036e+001	1.045607e+001
2.024000000000036e+001	1.045607e+001
2.025000000000037e+001	1.045608e+001
2.026000000000037e+001	1.045609e+001
2.027000000000037e+001	1.045610e+001
2.028000000000037e+001	1.045610e+001
2.029000000000037e+001	1.045611e+001
2.030000000000037e+001	1.045612e+001
2.031000000000038e+001	1.045612e+001
2.032000000000038e+001	1.045613e+001
2.033000000000038e+001	1.045614e+001
2.034000000000038e+001	1.045614e+001
2.035000000000038e+001	1.045615e+001
2.036000000000038e+001	1.045616e+001
2.037000000000039e+001	1.045617e+001
2.038000000000039e+001	1.045617e+001
2.039000000000039e+001	1.045618e+001
2.040000000000039e+001	1.045619e+001
2.041000000000039e+001	1.045619e+001
2.042000000000039e+001	1.045620e+001
2.043000000000039e+001	1.045621e+001
2.044000000000040e+001	1.045621e+001
2.045000000000040e+001	1.045622e+001
2.046000000000040e+001	1.045623e+001
2.047000000000040e+001	1.045623e+001
2.048000000000040e+001	1.045624e+001
2.049000000000040e+001	1.045625e+001
2.050000000000041e+001	1.045625e+001
2.051000000000041e+001	1.045626e+001
2.052000000000041e+001	1.045627e+001
2.053000000000041e+001	1.045628e+001
2.054000000000041e+001	1.045628e+001
2.055000000000041e+001	1.045629e+001
2.056000000000041e+001	1.045630e+001
2.057000000000042e+001	1.045630e+001
2.058000000000042e+001	1.045631e+001
2.059000000000042e+001	1.045632e+001
2.060000000000042e+001	1.045608e+001
2.061000000000042e+001	1.045633e+001
2.062000000000042e+001	1.045634e+001
2.063000000000043e+001	1.045635e+001
2.064000000000043e+001	1.045635e+001
2.065000000000043e+001	1.045636e+001
2.066000000000043e+001	1.045637e+001
2.067000000000043e+001	1.045637e+001
2.068000000000043e+001	1.045638e+001
2.069000000000044e+001	1.045639e+001
2.070000000000044e+001	1.045639e+001
2.071000000000044e+001	1.045640e+001
2.072000000000044e+001	1.045641e+001
2.073000000000044e+001	1.045641e+001
2.074000000000044e+001	1.045642e+001
2.075000000000044e+001	1.045643e+001
2.076000000000045e+001	1.045644e+001
2.077000000000045e+001	1.045644e+001
2.078000000000045e+001	1.045645e+001
2.079000000000045e+001	1.045646e+001
2.080000000000045e+001	1.045646e+001
2.081000000000045e+001	1.045647e+001
2.082000000000046e+001	1.045648e+001
2.083000000000046e+001	1.045648e+001
2.084000000000046e+001	1.045627e+001
2.085000000000046e+001	1.045650e+001
2.086000000000046e+001	1.045650e+001
2.087000000000046e+001	1.045651e+001
2.088000000000046e+001	1.045652e+001
2.089000000000047e+001	1.045652e+001
2.090000000000047e+001	1.045653e+001
2.091000000000047e+001	1.045654e+001
2.092000000000047e+001	1.045655e+001
2.093000000000047e+001	1.045630e+001
2.094000000000047e+001	1.045656e+001
2.095000000000048e+001	1.045657e+001
2.096000000000048e+001	1.045657e+001
2.097000000000048e+001	1.045634e+001
2.098000000000048e+001	1.045659e+001
2.099000000000048e+001	1.045659e+001
2.100000000000048e+001	1.045660e+001
2.101000000000049e+001	1.045661e+001
2.102000000000049e+001	1.045662e+001
2.103000000000049e+001	1.045662e+001
2.104000000000049e+001	1.045663e+001
2.105000000000049e+001	1.045664e+001
2.106000000000049e+001	1.045664e+001
2.107000000000049e+001	1.045665e+001
2.108000000000050e+001	1.045666e+001
2.109000000000050e+001	1.045666e+001
2.110000000000050e+001	1.045667e+001
2.111000000000050e+001	1.045668e+001
2.112000000000050e+001	1.045668e+001
2.113000000000050e+001	1.045669e+001
2.114000000000051e+001	1.045670e+001
2.115000000000051e+001	1.045671e+001
2.116000000000051e+001	1.045671e+001
2.117000000000051e+001	1.045672e+001
2.118000000000051e+001	1.045673e+001
2.119000000000051e+001	1.045673e+001
2.120000000000051e+001	1.045674e+001
2.121000000000052e+001	1.045675e+001
2.122000000000052e+001	1.045675e+001
2.123000000000052e+001	1.045676e+001
2.124000000000052e+001	1.045677e+001
2.125000000000052e+001	1.045677e+001
2.126000000000052e+001	1.045678e+001
2.127000000000053e+001	1.045679e+001
2.128000000000053e+001	1.045679e+001
2.129000000000053e+001	1.045680e+001
2.130000000000053e+001	1.045681e+001
2.131000000000053e+001	1.045682e+001
2.132000000000053e+001	1.045682e+001
2.133000000000054e+001	1.045683e+001
2.134000000000054e+001	1.045684e+001
2.135000000000054e+001	1.045684e+001
2.136000000000054e+001	1.045685e+001
2.137000000000054e+001	1.045686e+001
2.138000000000054e+001	1.045686e+001
2.139000000000054e+001	1.045687e+001
2.140000000000055e+001	1.045688e+001
2.141000000000055e+001	1.045689e+001
2.142000000000055e+001	1.045689e+001
2.143000000000055e+001	1.045690e+001
2.144000000000055e+001	1.045691e+001
2.145000000000055e+001	1.045691e+001
2.146000000000056e+001	1.045692e+001
2.147000000000056e+001	1.045693e+001
2.148000000000056e+001	1.045693e+001
2.149000000000056e+001	1.045694e+001
2.150000000000056e+001	1.045695e+001
2.151000000000056e+001	1.045695e+001
2.152000000000056e+001	1.045696e+001
2.153000000000057e+001	1.045697e+001
2.154000000000057e+001	1.045697e+001
2.155000000000057e+001	1.045698e+001
2.156000000000057e+001	1.045699e+001
2.157000000000057e+001	1.045674e+001
2.158000000000057e+001	1.045700e+001
2.159000000000058e+001	1.045701e+001
2.160000000000058e+001	1.045702e+001
2.161000000000058e+001	1.045702e+001
2.162000000000058e+001	1.045703e+001
2.163000000000058e+001	1.045704e+001
2.164000000000058e+001	1.045704e+001
2.165000000000059e+001	1.045705e+001
2.166000000000059e+001	1.045706e+001
2.167000000000059e+001	1.045706e+001
2.168000000000059e+001	1.045707e+001
2.169000000000059e+001	1.045708e+001
2.170000000000059e+001	1.045709e+001
2.171000000000059e+001	1.045709e+001
2.172000000000060e+001	1.045710e+001
2.173000000000060e+001	1.045711e+001
2.174000000000060e+001	1.045711e+001
2.175000000000060e+001	1.045712e+001
2.176000000000060e+001	1.045713e+001
2.177000000000060e+001	1.045713e+001
2.178000000000061e+001	1.045714e+001
2.179000000000061e+001	1.045715e+001
2.180000000000061e+001	1.045715e+001
2.181000000000061e+001	1.045716e+001
2.182000000000061e+001	1.045717e+001
2.183000000000061e+001	1.045718e+001
2.184000000000061e+001	1.045718e+001
2.185000000000062e+001	1.045719e+001
2.186000000000062e+001	1.045720e+001
2.187000000000062e+001	1.045720e+001
2.188000000000062e+001	1.045721e+001
2.189000000000062e+001	1.045722e+001
2.190000000000062e+001	1.045722e+001
2.191000000000063e+001	1.045723e+001
2.192000000000063e+001	1.045724e+001
2.193000000000063e+001	1.045724e+001
2.194000000000063e+001	1.045725e+001
2.195000000000063e+001	1.045726e+001
2.196000000000063e+001	1.045726e+001
2.197000000000064e+001	1.045649e+001
2.198000000000064e+001	1.045728e+001
2.199000000000064e+001	1.045729e+001
2.200000000000064e+001	1.045729e+001
2.201000000000064e+001	1.045704e+001
2.202000000000064e+001	1.045731e+001
2.203000000000064e+001	1.045731e+001
2.204000000000065e+001	1.045732e+001
2.205000000000065e+001	1.045733e+001
2.206000000000065e+001	1.045733e+001
2.207000000000065e+001	1.045734e+001
2.208000000000065e+001	1.045735e+001
2.209000000000065e+001	1.045735e+001
2.210000000000066e+001	1.045736e+001
2.211000000000066e+001	1.045737e+001
2.212000000000066e+001	1.045738e+001
2.213000000000066e+001	1.045738e+001
2.214000000000066e+001	1.045739e+001
2.215000000000066e+001	1.045740e+001
2.216000000000066e+001	1.045740e+001
2.217000000000067e+001	1.045741e+001
2.218000000000067e+001	1.045742e+001
2.219000000000067e+001	1.045742e+001
2.220000000000067e+001	1.045743e+001
2.221000000000067e+001	1.045744e+001
2.222000000000067e+001	1.045745e+001
2.223000000000068e+001	1.045745e+001
2.224000000000068e+001	1.045746e+001
2.225000000000068e+001	1.045747e+001
2.226000000000068e+001	1.045747e+001
2.227000000000068e+001	1.045748e+001
2.228000000000068e+001	1.045749e+001
2.229000000000069e+001	1.045749e+001
2.230000000000069e+001	1.045752e+001
2.231000000000069e+001	1.045751e+001
2.232000000000069e+001	1.045709e+001
2.233000000000069e+001	1.045752e+001
2.234000000000069e+001	1.045753e+001
2.235000000000069e+001	1.045753e+001
2.236000000000070e+001	1.045754e+001
2.237000000000070e+001	1.045755e+001
2.238000000000070e+001	1.045755e+001
2.239000000000070e+001	1.045756e+001
2.240000000000070e+001	1.045757e+001
2.241000000000070e+001	1.045757e+001
2.242000000000071e+001	1.045758e+001
2.243000000000071e+001	1.045759e+001
2.244000000000071e+001	1.045760e+001
2.245000000000071e+001	1.045760e+001
2.246000000000071e+001	1.045761e+001
2.247000000000071e+001	1.045762e+001
2.248000000000072e+001	1.045762e+001
2.249000000000072e+001	1.045763e+001
2.250000000000072e+001	1.045764e+001
2.251000000000072e+001	1.045765e+001
2.252000000000072e+001	1.045765e+001
2.253000000000072e+001	1.045766e+001
2.254000000000072e+001	1.045767e+001
2.255000000000073e+001	1.045767e+001
2.256000000000073e+001	1.045768e+001
2.257000000000073e+001	1.045769e+001
2.258000000000073e+001	1.045769e+001
2.259000000000073e+001	1.045770e+001
2.260000000000073e+001	1.045771e+001
2.261000000000074e+001	1.045771e+001
2.262000000000074e+001	1.045772e+001
2.263000000000074e+001	1.045773e+001
2.264000000000074e+001	1.045774e+001
2.265000000000074e+001	1.045774e+001
2.266000000000074e+001	1.045735e+001
2.267000000000074e+001	1.045776e+001
2.268000000000075e+001	1.045776e+001
2.269000000000075e+001	1.045777e+001
2.270000000000075e+001	1.045778e+001
2.271000000000075e+001	1.045778e+001
2.272000000000075e+001	1.045779e+001
2.273000000000075e+001	1.045780e+001
2.274000000000076e+001	1.045780e+001
2.275000000000076e+001	1.045781e+001
2.276000000000076e+001	1.045782e+001
2.277000000000076e+001	1.045782e+001
2.278000000000076e+001	1.045783e+001
2.279000000000076e+001	1.045791e+001
2.280000000000077e+001	1.045785e+001
2.281000000000077e+001	1.045785e+001
2.282000000000077e+001	1.045786e+001
2.283000000000077e+001	1.045787e+001
2.284000000000077e+001	1.045787e+001
2.285000000000077e+001	1.045788e+001
2.286000000000077e+001	1.045789e+001
2.287000000000078e+001	1.045789e+001
2.288000000000078e+001	1.045790e+001
2.289000000000078e+001	1.045791e+001
2.290000000000078e+001	1.045791e+001
2.291000000000078e+001	1.045792e+001
2.292000000000078e+001	1.045793e+001
2.293000000000079e+001	1.045794e+001
2.294000000000079e+001	1.045794e+001
2.295000000000079e+001	1.045795e+001
2.296000000000079e+001	1.045796e+001
2.297000000000079e+001	1.045796e+001
2.298000000000079e+001	1.045661e+001
2.299000000000079e+001	1.045798e+001
2.300000000000080e+001	1.045798e+001
2.301000000000080e+001	1.045799e+001
2.302000000000080e+001	1.045800e+001
2.303000000000080e+001	1.045800e+001
2.304000000000080e+001	1.045801e+001
2.305000000000080e+001	1.045802e+001
2.306000000000081e+001	1.045802e+001
